Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-11-14 16:01:08,"Push",53m,"Lateral Raise (Cable)",1,2.5,12,0,0,"",,
2021-11-14 16:01:08,"Push",53m,"Lateral Raise (Cable)",2,2.5,12,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Bench Press (Barbell)",1,80.0,10,0,0,"","",
2021-11-17 14:01:40,"Push",1h 23m,"Bench Press (Barbell)",2,80.0,9,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Bench Press (Barbell)",3,80.0,8,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Shoulder Press (Plate Loaded)",1,50.0,10,0,0,"",,
2021-11-17 14:01:40,"Push",1h 23m,"Shoulder Press (Plate Loaded)",2,50.0,12,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Shoulder Press (Plate Loaded)",3,50.0,11,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Leg Extension (Machine)",1,60.0,12,0,0,"",,
2021-11-17 14:01:40,"Push",1h 23m,"Leg Extension (Machine)",2,60.0,11,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Decline Chest Press",1,50.0,12,0,0,"",,
2021-11-17 14:01:40,"Push",1h 23m,"Decline Chest Press",2,50.0,10,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Lateral Raise (Cable)",1,2.5,12,0,0,"",,
2021-11-17 14:01:40,"Push",1h 23m,"Lateral Raise (Cable)",2,4.0,12,0,0,,,
2021-11-17 14:01:40,"Push",1h 23m,"Lateral Raise (Cable)",3,4.0,12,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Pull Up",1,0.0,6,0,0,"","",
2021-11-19 15:40:32,"Pull",1h 13m,"Pull Up",2,0.0,6,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Pull Up",3,0.0,6,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Seated Row (Cable)",1,67.0,12,0,0,"",,
2021-11-19 15:40:32,"Pull",1h 13m,"Seated Row (Cable)",2,77.0,8,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Seated Row (Cable)",3,77.0,8,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Lat Pulldown (Machine)",1,60.0,12,0,0,"",,
2021-11-19 15:40:32,"Pull",1h 13m,"Lat Pulldown (Machine)",2,80.0,10,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Lat Pulldown (Machine)",3,80.0,12,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Back Deltoids",1,5.0,12,0,0,"",,
2021-11-19 15:40:32,"Pull",1h 13m,"Back Deltoids",2,5.0,12,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Back Deltoids",3,5.0,12,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Bicep Curl (Machine)",1,25.0,12,0,0,"",,
2021-11-19 15:40:32,"Pull",1h 13m,"Bicep Curl (Machine)",2,30.0,12,0,0,,,
2021-11-19 15:40:32,"Pull",1h 13m,"Bicep Curl (Machine)",3,30.0,12,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Bench Press (Barbell)",1,105.0,1,0,0,"","",
2021-11-21 15:21:31,"Push",1h 8m,"Shoulder Press (Plate Loaded)",1,65.0,15,0,0,"",,
2021-11-21 15:21:31,"Push",1h 8m,"Shoulder Press (Plate Loaded)",2,70.0,12,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Shoulder Press (Plate Loaded)",3,70.0,8,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Leg Extension (Machine)",1,60.0,12,0,0,"",,
2021-11-21 15:21:31,"Push",1h 8m,"Leg Extension (Machine)",2,60.0,12,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Leg Extension (Machine)",3,60.0,12,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Decline Chest Press",1,60.0,10,0,0,"",,
2021-11-21 15:21:31,"Push",1h 8m,"Decline Chest Press",2,60.0,10,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Decline Chest Press",3,60.0,10,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Lateral Raise (Cable)",1,2.5,12,0,0,"",,
2021-11-21 15:21:31,"Push",1h 8m,"Lateral Raise (Cable)",2,5.0,12,0,0,,,
2021-11-21 15:21:31,"Push",1h 8m,"Lateral Raise (Cable)",3,5.0,12,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bench Press (Barbell)",1,70.0,12,0,0,"","",
2021-11-24 18:50:25,"Push",1h 50m,"Bench Press (Barbell)",2,70.0,11,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bench Press (Barbell)",3,70.0,8,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bench Press (Barbell)",4,70.0,12,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Seated Overhead Press (Dumbbell)",1,15.0,15,0,0,"",,
2021-11-24 18:50:25,"Push",1h 50m,"Seated Overhead Press (Dumbbell)",2,15.0,15,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Seated Overhead Press (Dumbbell)",3,15.0,15,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bent Over One Arm Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-11-24 18:50:25,"Push",1h 50m,"Bent Over One Arm Row (Dumbbell)",2,22.0,12,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bent Over One Arm Row (Dumbbell)",3,22.0,12,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Triceps Extension",1,22.0,15,0,0,"",,
2021-11-24 18:50:25,"Push",1h 50m,"Triceps Extension",2,22.0,15,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Triceps Extension",3,22.0,15,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bicep Curl (Dumbbell)",1,12.0,12,0,0,"",,
2021-11-24 18:50:25,"Push",1h 50m,"Bicep Curl (Dumbbell)",2,12.0,12,0,0,,,
2021-11-24 18:50:25,"Push",1h 50m,"Bicep Curl (Dumbbell)",3,12.0,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bench Press (Barbell)",1,80.0,8,0,0,"","",
2021-12-01 14:53:34,"Push",1h 59m,"Bench Press (Barbell)",2,80.0,8,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bench Press (Barbell)",3,80.0,8,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Seated Overhead Press (Dumbbell)",1,17.5,15,0,0,"",,
2021-12-01 14:53:34,"Push",1h 59m,"Seated Overhead Press (Dumbbell)",2,17.5,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Seated Overhead Press (Dumbbell)",3,17.5,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bent Over One Arm Row (Dumbbell)",1,22.0,12,0,0,"",,
2021-12-01 14:53:34,"Push",1h 59m,"Bent Over One Arm Row (Dumbbell)",2,22.0,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bent Over One Arm Row (Dumbbell)",3,22.0,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Triceps Extension",1,22.0,15,0,0,"",,
2021-12-01 14:53:34,"Push",1h 59m,"Triceps Extension",2,22.0,15,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Triceps Extension",3,22.0,15,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bicep Curl (Dumbbell)",1,15.0,15,0,0,"",,
2021-12-01 14:53:34,"Push",1h 59m,"Bicep Curl (Dumbbell)",2,15.0,12,0,0,,,
2021-12-01 14:53:34,"Push",1h 59m,"Bicep Curl (Dumbbell)",3,15.0,11,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Bench Press (Barbell)",1,82.5,8,0,0,"","",
2021-12-05 15:15:27,"Push",1h 48m,"Bench Press (Barbell)",2,82.5,8,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Bench Press (Barbell)",3,82.5,8,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Pull Up",1,0.0,6,0,0,"",,
2021-12-05 15:15:27,"Push",1h 48m,"Pull Up",2,0.0,6,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Pull Up",3,0.0,6,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Deadlift (Barbell)",1,65.0,8,0,0,"",,
2021-12-05 15:15:27,"Push",1h 48m,"Deadlift (Barbell)",2,65.0,8,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Deadlift (Barbell)",3,65.0,8,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Triceps Extension",1,22.0,16,0,0,"",,
2021-12-05 15:15:27,"Push",1h 48m,"Triceps Extension",2,22.0,16,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Triceps Extension",3,22.0,16,0,0,,,
2021-12-05 15:15:27,"Push",1h 48m,"Bicep Curl (Dumbbell)",1,15.0,12,0,0,"",,
2021-12-05 15:15:27,"Push",1h 48m,"Bicep Curl (Dumbbell)",2,15.0,10,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Bench Press (Barbell)",1,85.0,8,0,0,"","",
2021-12-08 14:27:11,"Push",1h 55m,"Bench Press (Barbell)",2,85.0,7,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Bench Press (Barbell)",3,85.0,6,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Pull Up",1,0.0,8,0,0,"",,
2021-12-08 14:27:11,"Push",1h 55m,"Pull Up",2,0.0,6,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Pull Up (Band)",1,20.0,8,0,0,"",,
2021-12-08 14:27:11,"Push",1h 55m,"Pull Up (Band)",2,20.0,8,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Overhead Press (Barbell)",1,35.0,8,0,0,"",,
2021-12-08 14:27:11,"Push",1h 55m,"Overhead Press (Barbell)",2,45.0,8,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Triceps Extension",1,22.0,20,0,0,"",,
2021-12-08 14:27:11,"Push",1h 55m,"Triceps Extension",2,22.0,16,0,0,,,
2021-12-08 14:27:11,"Push",1h 55m,"Triceps Extension",3,22.0,16,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Bench Press (Barbell)",1,85.0,8,0,0,"","",
2021-12-12 15:06:56,"Push",1h 26m,"Bench Press (Barbell)",2,85.0,8,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Bench Press (Barbell)",3,85.0,7,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Pull Up",1,0.0,6,0,0,"",,
2021-12-12 15:06:56,"Push",1h 26m,"Pull Up",2,0.0,6,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Pull Up",3,0.0,6,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Deadlift (Barbell)",1,75.0,8,0,0,"",,
2021-12-12 15:06:56,"Push",1h 26m,"Deadlift (Barbell)",2,75.0,8,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Deadlift (Barbell)",3,75.0,8,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Triceps Extension",1,25.0,15,0,0,"",,
2021-12-12 15:06:56,"Push",1h 26m,"Triceps Extension",2,25.0,15,0,0,,,
2021-12-12 15:06:56,"Push",1h 26m,"Triceps Extension",3,25.0,16,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Bench Press (Barbell)",1,90.0,5,0,0,"","",
2021-12-15 15:31:34,"Push",1h 37m,"Bench Press (Barbell)",2,92.5,5,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Bench Press (Barbell)",3,92.5,5,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Bench Press (Barbell)",4,70.0,13,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Bench Press (Barbell)",5,70.0,11,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Pull Up",1,0.0,6,0,0,"",,
2021-12-15 15:31:34,"Push",1h 37m,"Pull Up",2,0.0,6,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Pull Up",3,0.0,6,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Seated Overhead Press (Dumbbell)",1,17.5,10,0,0,"",,
2021-12-15 15:31:34,"Push",1h 37m,"Seated Overhead Press (Dumbbell)",2,17.5,12,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Seated Overhead Press (Dumbbell)",3,17.5,12,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Triceps Extension",1,25.0,12,0,0,"",,
2021-12-15 15:31:34,"Push",1h 37m,"Triceps Extension",2,25.0,12,0,0,,,
2021-12-15 15:31:34,"Push",1h 37m,"Triceps Extension",3,25.0,15,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Bench Press (Barbell)",1,85.0,8,0,0,"110 failed 107 failed :(","",
2021-12-19 15:21:24,"Push",1h 53m,"Bench Press (Barbell)",2,85.0,6,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Press Technogym (Gelb)",1,120.0,12,0,0,"",,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Press Technogym (Gelb)",2,120.0,12,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Press Technogym (Gelb)",3,120.0,12,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Shoulder Press (Plate Loaded)",1,60.0,12,0,0,"",,
2021-12-19 15:21:24,"Push",1h 53m,"Shoulder Press (Plate Loaded)",2,60.0,10,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Shoulder Press (Plate Loaded)",3,60.0,11,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Extension (Machine)",1,50.0,12,0,0,"",,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Extension (Machine)",2,50.0,12,0,0,,,
2021-12-19 15:21:24,"Push",1h 53m,"Leg Extension (Machine)",3,50.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bench Press (Barbell)",1,85.0,8,0,0,"","",
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bench Press (Barbell)",2,85.0,8,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bench Press (Barbell)",3,85.0,8,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Cable Row Wide Grip",1,57.0,12,0,0,"",,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Cable Row Wide Grip",2,57.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Cable Row Wide Grip",3,57.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lat Pulldown (Machine)",1,60.0,12,0,0,"",,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lat Pulldown (Machine)",2,70.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lat Pulldown (Machine)",3,70.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Seated Dip",1,80.0,8,0,0,"",,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Seated Dip",2,70.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Seated Dip",3,70.0,10,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lateral Raise (Cable)",1,5.0,12,0,0,"",,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lateral Raise (Cable)",2,5.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Lateral Raise (Cable)",3,5.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bicep Curl (Machine)",1,25.0,12,0,0,"",,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bicep Curl (Machine)",2,25.0,12,0,0,,,
2021-12-22 15:07:27,"Mittwoch",1h 44m,"Bicep Curl (Machine)",3,25.0,12,0,0,,,
